Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
One,0.735238,0.755768,-0.0,0.685674,0.743161,-0.032117,0.640373,0.687911,-0.054302,0.63946,0.627248,-0.076242,0.668713,0.581353,-0.095757,0.650195,0.526324,-0.042313,0.630173,0.417445,-0.079876,0.622539,0.351969,-0.101377,0.620119,0.293388,-0.116315,0.699417,0.513911,-0.044405,0.699982,0.52234,-0.096447,0.688171,0.594389,-0.10719,0.681566,0.619721,-0.104141,0.744441,0.527923,-0.050261,0.737776,0.581355,-0.09401,0.717251,0.651409,-0.083312,0.7076,0.665137,-0.066703,0.783961,0.55758,-0.060353,0.775381,0.614459,-0.087758,0.75299,0.668458,-0.081257,0.739858,0.677341,-0.069265
One,0.732915,0.76214,-0.0,0.684335,0.750673,-0.031683,0.636895,0.693387,-0.053446,0.630934,0.631437,-0.075337,0.655136,0.581716,-0.094959,0.640629,0.531669,-0.040163,0.618653,0.423872,-0.077831,0.609465,0.358717,-0.099419,0.605681,0.299542,-0.114141,0.689225,0.517604,-0.04305,0.689622,0.526314,-0.096258,0.679512,0.597938,-0.107965,0.673529,0.620751,-0.104915,0.734986,0.530355,-0.049713,0.728199,0.585234,-0.094893,0.711461,0.657862,-0.084374,0.704046,0.670802,-0.06713,0.775833,0.558703,-0.060507,0.766684,0.615385,-0.087631,0.746376,0.673917,-0.079647,0.735015,0.685116,-0.066239
One,0.731207,0.763097,-0.0,0.682186,0.751734,-0.03225,0.634424,0.695161,-0.054612,0.62653,0.634802,-0.077228,0.65045,0.584053,-0.097504,0.636824,0.53441,-0.03969,0.614805,0.425918,-0.078063,0.606052,0.360712,-0.099378,0.603242,0.301545,-0.113621,0.685981,0.520437,-0.042606,0.684297,0.52782,-0.096529,0.674426,0.604184,-0.106891,0.669825,0.627917,-0.10246,0.732024,0.532981,-0.049647,0.723803,0.58481,-0.095581,0.707673,0.659631,-0.083611,0.701454,0.671318,-0.065041,0.773092,0.56076,-0.060862,0.763006,0.615404,-0.087457,0.743111,0.674159,-0.078234,0.732671,0.683688,-0.063913
One,0.728686,0.760253,-0.0,0.679819,0.748961,-0.031106,0.634682,0.692354,-0.053285,0.625621,0.63308,-0.07622,0.647069,0.582299,-0.096938,0.639247,0.529827,-0.036677,0.628664,0.420371,-0.076174,0.631716,0.353351,-0.098914,0.639448,0.293863,-0.113484,0.687445,0.5178,-0.039741,0.682452,0.526911,-0.092726,0.67088,0.604138,-0.102469,0.667359,0.626738,-0.097747,0.732561,0.531475,-0.047268,0.722565,0.580498,-0.091854,0.70672,0.652758,-0.078929,0.702187,0.661631,-0.059873,0.773318,0.560215,-0.059044,0.761241,0.610545,-0.084351,0.741698,0.667062,-0.074106,0.732797,0.674835,-0.058922
One,0.729263,0.761596,-0.0,0.680037,0.749488,-0.030059,0.635169,0.692923,-0.051792,0.626031,0.633945,-0.074439,0.645562,0.582456,-0.094894,0.639284,0.52964,-0.035554,0.629026,0.421113,-0.074358,0.632965,0.354548,-0.097111,0.641632,0.295168,-0.111752,0.686954,0.519185,-0.039041,0.682669,0.525602,-0.090887,0.671219,0.600669,-0.101122,0.666871,0.623147,-0.097228,0.732021,0.533572,-0.046786,0.721732,0.577918,-0.090948,0.705879,0.651426,-0.078415,0.700723,0.664251,-0.059779,0.772773,0.562817,-0.058602,0.759765,0.609011,-0.08392,0.739617,0.66624,-0.073722,0.729674,0.677351,-0.058635
One,0.726343,0.75971,-0.0,0.678054,0.747971,-0.030342,0.633186,0.69254,-0.052416,0.623549,0.635325,-0.075295,0.642685,0.583924,-0.096139,0.638192,0.530652,-0.036841,0.627535,0.42194,-0.076423,0.630885,0.355081,-0.099886,0.638696,0.295944,-0.115004,0.686394,0.520736,-0.040273,0.67855,0.525092,-0.093392,0.667003,0.601026,-0.10416,0.662653,0.625378,-0.100265,0.731409,0.535141,-0.047911,0.71825,0.577813,-0.092925,0.703255,0.652755,-0.080037,0.698667,0.667377,-0.060742,0.771611,0.564581,-0.059586,0.756516,0.609539,-0.085555,0.737283,0.667041,-0.075074,0.728521,0.678341,-0.05951
One,0.71993,0.762875,-0.0,0.66914,0.745363,-0.027418,0.626694,0.690776,-0.047626,0.615413,0.635377,-0.068906,0.630243,0.582761,-0.088664,0.630551,0.545109,-0.032324,0.619807,0.442499,-0.068894,0.621288,0.379296,-0.090732,0.627229,0.323375,-0.104835,0.67614,0.534577,-0.036041,0.656307,0.534035,-0.084823,0.648987,0.607394,-0.093919,0.651282,0.635536,-0.089372,0.718502,0.547373,-0.043804,0.697564,0.582713,-0.084423,0.687601,0.650522,-0.071189,0.688726,0.664988,-0.052341,0.756341,0.575377,-0.055308,0.733666,0.614632,-0.076836,0.720782,0.664885,-0.065257,0.719988,0.675093,-0.049757
One,0.722875,0.754088,-0.0,0.675131,0.743727,-0.029357,0.630931,0.687682,-0.050467,0.625198,0.627915,-0.072268,0.647099,0.578489,-0.091967,0.638507,0.531286,-0.034622,0.627088,0.426512,-0.071706,0.629592,0.36204,-0.092853,0.637326,0.304486,-0.106714,0.685229,0.522103,-0.038236,0.67636,0.52679,-0.089082,0.666017,0.603411,-0.098069,0.664774,0.625723,-0.093261,0.728865,0.536927,-0.046044,0.715056,0.575699,-0.090517,0.698795,0.649873,-0.077726,0.694964,0.662517,-0.058766,0.768358,0.565969,-0.057574,0.751515,0.60856,-0.083963,0.731518,0.665588,-0.074076,0.722969,0.676125,-0.059179
One,0.723288,0.757983,-0.0,0.67638,0.746795,-0.029841,0.632057,0.692703,-0.051697,0.623613,0.634867,-0.074228,0.645735,0.586064,-0.094794,0.63634,0.536231,-0.036427,0.624028,0.43126,-0.07427,0.624877,0.365764,-0.096151,0.630642,0.307298,-0.110395,0.682886,0.525888,-0.039812,0.675261,0.53249,-0.090983,0.665169,0.608919,-0.100383,0.663318,0.631781,-0.095828,0.726924,0.540123,-0.047286,0.714858,0.581752,-0.091078,0.699265,0.65359,-0.078518,0.695204,0.664422,-0.059829,0.766902,0.568345,-0.058598,0.752012,0.611251,-0.083681,0.732946,0.666821,-0.07327,0.724925,0.676381,-0.058132
One,0.725133,0.759538,-0.0,0.676214,0.747865,-0.02796,0.631129,0.69372,-0.0484,0.622559,0.637647,-0.069841,0.644467,0.590266,-0.089465,0.634478,0.534972,-0.03357,0.622468,0.431092,-0.070411,0.622824,0.365543,-0.092063,0.627749,0.30743,-0.106189,0.681137,0.52443,-0.037491,0.67459,0.532254,-0.086835,0.664704,0.608454,-0.095929,0.66237,0.631272,-0.091598,0.725979,0.53838,-0.045438,0.716451,0.579116,-0.087358,0.700857,0.64925,-0.074944,0.695867,0.659959,-0.056891,0.766811,0.56713,-0.057127,0.754277,0.60863,-0.080611,0.735549,0.663495,-0.069772,0.727086,0.673577,-0.054618
One,0.726805,0.763713,-0.0,0.678653,0.750998,-0.028976,0.63441,0.696295,-0.050208,0.624525,0.640431,-0.072471,0.644332,0.591029,-0.092857,0.637562,0.53996,-0.034341,0.623762,0.435603,-0.071681,0.623214,0.37039,-0.092789,0.627834,0.311884,-0.106367,0.684397,0.528175,-0.038101,0.674526,0.533367,-0.088419,0.66549,0.610519,-0.097126,0.664511,0.634562,-0.092043,0.728605,0.541515,-0.046026,0.713799,0.583671,-0.089593,0.699451,0.65683,-0.076871,0.69611,0.669524,-0.057985,0.768194,0.569988,-0.057719,0.751092,0.613666,-0.082565,0.7318,0.670191,-0.07206,0.723243,0.681883,-0.056856
One,0.724705,0.767498,-0.0,0.675916,0.752159,-0.026423,0.631034,0.697721,-0.045257,0.620693,0.642836,-0.065189,0.639771,0.596585,-0.083599,0.632977,0.547554,-0.031386,0.620375,0.445735,-0.065268,0.620089,0.382965,-0.085193,0.62392,0.326354,-0.098488,0.680237,0.536444,-0.035178,0.668188,0.540513,-0.08124,0.658749,0.609156,-0.090483,0.65636,0.631893,-0.087014,0.724938,0.549775,-0.042619,0.708617,0.58967,-0.081975,0.695872,0.657043,-0.070684,0.692644,0.671334,-0.05387,0.765039,0.577936,-0.053623,0.746637,0.619726,-0.076124,0.729607,0.672378,-0.066433,0.72281,0.685116,-0.052454
One,0.720684,0.767934,-0.0,0.670981,0.750554,-0.026047,0.62693,0.697043,-0.045345,0.614927,0.644544,-0.06591,0.634766,0.599664,-0.085104,0.632583,0.550751,-0.032234,0.618678,0.449476,-0.066631,0.6181,0.387485,-0.087362,0.62183,0.331822,-0.101165,0.678448,0.541615,-0.03643,0.659206,0.542506,-0.083969,0.650522,0.612155,-0.09417,0.650725,0.641027,-0.090751,0.721965,0.555843,-0.044089,0.699854,0.590727,-0.085007,0.689227,0.658594,-0.074396,0.689252,0.679374,-0.056958,0.761377,0.584496,-0.055097,0.73762,0.621068,-0.07837,0.720986,0.672177,-0.06882,0.716058,0.689215,-0.054372
One,0.719726,0.771262,-0.0,0.671002,0.753799,-0.028401,0.629821,0.701476,-0.04892,0.616666,0.649508,-0.070185,0.629856,0.599671,-0.08996,0.631088,0.554446,-0.034324,0.619232,0.452413,-0.070548,0.619408,0.389551,-0.092133,0.623617,0.333681,-0.106295,0.677289,0.543363,-0.037267,0.656563,0.548243,-0.086127,0.650241,0.619945,-0.095747,0.652101,0.648188,-0.091776,0.719869,0.556392,-0.044147,0.697221,0.598584,-0.084745,0.688087,0.6645,-0.072736,0.688194,0.678803,-0.054898,0.757659,0.584192,-0.054818,0.734129,0.629046,-0.077104,0.721318,0.678899,-0.066983,0.718732,0.689263,-0.052522
One,0.72171,0.776304,-0.0,0.672084,0.759062,-0.029123,0.629084,0.706744,-0.050448,0.618164,0.654294,-0.072365,0.637345,0.607879,-0.092957,0.632078,0.558855,-0.036998,0.61842,0.45494,-0.073479,0.618319,0.390435,-0.095896,0.62267,0.334056,-0.110772,0.67931,0.549743,-0.03981,0.665682,0.551794,-0.089307,0.656597,0.620768,-0.10025,0.653294,0.648844,-0.097291,0.723346,0.563326,-0.046256,0.705826,0.601565,-0.086397,0.694377,0.664809,-0.074846,0.69113,0.680002,-0.057573,0.762112,0.591437,-0.056589,0.742457,0.633717,-0.078384,0.729579,0.681406,-0.067802,0.726296,0.691445,-0.053118
One,0.731852,0.776874,-0.0,0.682024,0.760424,-0.027309,0.636459,0.705031,-0.047965,0.628798,0.647781,-0.069787,0.655771,0.605997,-0.090562,0.642258,0.554837,-0.036373,0.628711,0.446384,-0.072903,0.629313,0.379871,-0.095166,0.633838,0.322325,-0.109938,0.689402,0.546334,-0.040217,0.682772,0.549113,-0.089732,0.675516,0.621806,-0.099298,0.672112,0.652737,-0.095643,0.733923,0.559366,-0.047617,0.724102,0.59584,-0.087633,0.713208,0.662854,-0.074301,0.708478,0.681339,-0.056102,0.773887,0.58704,-0.058889,0.76171,0.626176,-0.079904,0.748013,0.67712,-0.067968,0.742573,0.689202,-0.052629
One,0.733059,0.773411,-0.0,0.682752,0.757277,-0.02872,0.640792,0.699954,-0.04936,0.631702,0.640366,-0.070922,0.648636,0.587942,-0.0905,0.643231,0.545412,-0.031539,0.628868,0.440383,-0.068081,0.62979,0.374416,-0.089659,0.635828,0.316546,-0.103736,0.691583,0.532984,-0.035569,0.67236,0.533619,-0.086264,0.664233,0.60662,-0.09672,0.66518,0.636246,-0.092321,0.736578,0.547154,-0.043776,0.711011,0.589988,-0.087395,0.700744,0.662397,-0.075615,0.70172,0.68222,-0.056633,0.776836,0.577753,-0.055737,0.750123,0.623555,-0.080778,0.734511,0.678211,-0.070764,0.730355,0.692941,-0.055469
One,0.733747,0.7755,-0.0,0.683303,0.75812,-0.027248,0.640878,0.703158,-0.046954,0.628095,0.64673,-0.06811,0.642787,0.597748,-0.08794,0.64216,0.551713,-0.029279,0.627363,0.448407,-0.064807,0.62601,0.383517,-0.086085,0.628717,0.326857,-0.099664,0.688466,0.540664,-0.033529,0.666851,0.536109,-0.083127,0.660849,0.607027,-0.09391,0.662273,0.637959,-0.08962,0.732665,0.552163,-0.041733,0.708403,0.587693,-0.085202,0.701539,0.660589,-0.074005,0.702967,0.685697,-0.054857,0.773534,0.57917,-0.053416,0.749323,0.614898,-0.07778,0.736879,0.670394,-0.06685,0.734357,0.690127,-0.050659
One,0.724291,0.775122,-0.0,0.672203,0.751385,-0.027238,0.629192,0.692304,-0.046881,0.61511,0.635601,-0.067604,0.635504,0.585328,-0.086605,0.63746,0.548734,-0.028899,0.622195,0.447506,-0.065013,0.621272,0.384895,-0.085983,0.625728,0.329839,-0.099587,0.684836,0.5383,-0.032918,0.653137,0.533869,-0.081918,0.645623,0.607285,-0.090545,0.650978,0.638563,-0.085022,0.728287,0.553176,-0.041367,0.69456,0.589306,-0.082961,0.686714,0.656301,-0.070364,0.692523,0.671751,-0.051138,0.76704,0.583973,-0.053477,0.73477,0.622834,-0.07589,0.722287,0.671611,-0.065239,0.723883,0.682115,-0.050106
One,0.740178,0.772899,-0.0,0.661029,0.72644,-0.00377,0.61721,0.663914,-0.016153,0.584384,0.619404,-0.033868,0.560901,0.574447,-0.050976,0.659862,0.531096,-0.001123,0.635146,0.459439,-0.024923,0.626269,0.40692,-0.041163,0.623845,0.357323,-0.053577,0.679116,0.531749,-0.015009,0.586771,0.545332,-0.048797,0.586886,0.600517,-0.056306,0.609499,0.620872,-0.056035,0.688287,0.55541,-0.031526,0.59861,0.597995,-0.060974,0.609637,0.645871,-0.05047,0.634625,0.656931,-0.038079,0.688036,0.592646,-0.050058,0.618224,0.629776,-0.069169,0.627115,0.668003,-0.062442,0.648762,0.678233,-0.052908
One,0.72281,0.755764,-0.0,0.724844,0.665091,0.019343,0.69781,0.597428,0.022488,0.66232,0.573385,0.019986,0.628772,0.578949,0.015055,0.692238,0.539713,0.006844,0.670273,0.450695,-0.001309,0.662799,0.392756,-0.006751,0.659063,0.347704,-0.01046,0.666004,0.549113,-0.004931,0.610665,0.541005,-0.009319,0.610984,0.57476,-0.005489,0.625115,0.59162,-0.003047,0.640094,0.576496,-0.014877,0.597112,0.584193,-0.013026,0.606377,0.611102,-0.00328,0.621728,0.621686,0.001106,0.616043,0.611893,-0.024125,0.59073,0.620292,-0.018932,0.602131,0.645442,-0.008596,0.614493,0.658082,-0.000896
One,0.685171,0.76341,-0.0,0.716069,0.672953,0.02786,0.695752,0.60582,0.040368,0.667884,0.574024,0.048079,0.641192,0.575521,0.052626,0.678947,0.55119,0.010187,0.660335,0.446115,0.015156,0.650127,0.387033,0.01624,0.640941,0.343561,0.015204,0.639253,0.559354,0.002404,0.632069,0.536176,0.020827,0.639635,0.566616,0.03309,0.647458,0.588066,0.036231,0.609354,0.590138,-0.001646,0.613487,0.587408,0.023731,0.624138,0.609765,0.035327,0.631136,0.629831,0.034547,0.58337,0.628631,-0.004441,0.592963,0.62425,0.016452,0.605097,0.644617,0.028008,0.612257,0.663883,0.033065
One,0.680127,0.766941,-0.0,0.717958,0.683287,0.02818,0.702986,0.613949,0.040445,0.676043,0.57527,0.048064,0.649697,0.570964,0.052223,0.675831,0.549892,0.008829,0.6629,0.445595,0.014257,0.655073,0.385147,0.014177,0.646533,0.339472,0.01152,0.634573,0.556592,0.001561,0.63411,0.533861,0.021166,0.643454,0.565425,0.033366,0.650296,0.587054,0.035368,0.60479,0.587535,-0.001595,0.614699,0.579473,0.024022,0.625918,0.602041,0.036771,0.632197,0.625077,0.036176,0.578633,0.625447,-0.00325,0.590138,0.616202,0.017419,0.602721,0.636777,0.029976,0.609658,0.658296,0.035406
One,0.670782,0.758026,0.0,0.708693,0.679363,0.024182,0.696683,0.612367,0.034625,0.669095,0.576168,0.04079,0.643457,0.571082,0.043928,0.667819,0.546836,0.008166,0.656245,0.442801,0.013035,0.650316,0.382201,0.013794,0.643992,0.33733,0.01254,0.627425,0.553323,0.002232,0.627391,0.537436,0.019001,0.635629,0.568338,0.029658,0.641575,0.58893,0.031955,0.597753,0.583769,-6.4e-05,0.607846,0.583364,0.02149,0.619314,0.60616,0.03184,0.62573,0.62698,0.03156,0.571113,0.619559,-0.000986,0.583016,0.61553,0.017604,0.596323,0.634874,0.02917,0.603992,0.654468,0.035026
One,0.673044,0.761006,-0.0,0.705285,0.673957,0.028231,0.68745,0.605907,0.040757,0.659257,0.5704,0.048147,0.632262,0.569289,0.052456,0.664337,0.545652,0.012961,0.643192,0.44393,0.019056,0.631675,0.385945,0.020356,0.621388,0.342417,0.019465,0.624653,0.553832,0.005417,0.619119,0.53613,0.024903,0.628411,0.565657,0.035997,0.636671,0.585098,0.038424,0.595478,0.585326,0.00173,0.603176,0.587766,0.027293,0.614841,0.609846,0.037334,0.62203,0.629196,0.035992,0.569187,0.623458,-0.000464,0.580214,0.622436,0.021944,0.59276,0.641877,0.034011,0.600387,0.661102,0.039549
One,0.671775,0.76346,-0.0,0.703343,0.673451,0.025102,0.682811,0.603248,0.036262,0.65374,0.569446,0.042914,0.625896,0.571574,0.046787,0.661846,0.5476,0.006239,0.636415,0.444525,0.009032,0.620093,0.385586,0.009089,0.605054,0.342322,0.007431,0.622104,0.557896,-0.00091,0.61816,0.533062,0.014376,0.628726,0.562187,0.025481,0.636931,0.582997,0.028411,0.592813,0.588513,-0.004463,0.60353,0.584553,0.018086,0.615921,0.606861,0.029595,0.62288,0.62833,0.029698,0.566496,0.625956,-0.006982,0.579962,0.620182,0.013085,0.593484,0.638292,0.024956,0.601177,0.657848,0.030516
Two,0.700467,0.797594,0.0,0.650967,0.756354,-0.022255,0.627539,0.688193,-0.035629,0.642333,0.620667,-0.050912,0.669416,0.575018,-0.0645,0.63767,0.587427,-0.012535,0.621121,0.498503,-0.031992,0.612209,0.44537,-0.045895,0.607086,0.400799,-0.056122,0.674245,0.579761,-0.017895,0.676275,0.477409,-0.038829,0.676902,0.417914,-0.055072,0.682045,0.371459,-0.066175,0.706641,0.59485,-0.026738,0.711115,0.517608,-0.053726,0.691303,0.558481,-0.05783,0.68063,0.599702,-0.055097,0.736191,0.624634,-0.037953,0.73357,0.582819,-0.058374,0.718386,0.606669,-0.05853,0.710283,0.635145,-0.055114
Two,0.703096,0.808746,0.0,0.653582,0.767452,-0.022073,0.629735,0.699809,-0.035475,0.644079,0.634232,-0.050719,0.671273,0.58772,-0.064543,0.639219,0.599537,-0.012632,0.622243,0.512244,-0.031415,0.614242,0.460695,-0.045925,0.610845,0.416925,-0.057214,0.675484,0.591372,-0.018049,0.675698,0.491534,-0.037872,0.676885,0.432836,-0.055213,0.683232,0.386909,-0.068102,0.708495,0.606379,-0.02685,0.716378,0.523058,-0.053302,0.695586,0.562805,-0.060365,0.68343,0.607427,-0.060659,0.738934,0.636936,-0.037859,0.735656,0.59383,-0.060126,0.719438,0.615996,-0.06352,0.709332,0.646028,-0.062784
Two,0.703165,0.797819,0.0,0.65339,0.75691,-0.021964,0.628973,0.689665,-0.035516,0.642787,0.623299,-0.051043,0.670282,0.576552,-0.065119,0.63907,0.5904,-0.013097,0.621323,0.50305,-0.032279,0.612448,0.451461,-0.046935,0.607676,0.407382,-0.058468,0.674835,0.581901,-0.018688,0.674915,0.480923,-0.039261,0.675733,0.42225,-0.056968,0.681447,0.374896,-0.070247,0.70707,0.59671,-0.027576,0.713467,0.513804,-0.054281,0.693381,0.555153,-0.060334,0.681913,0.59926,-0.059969,0.73724,0.626899,-0.038745,0.733555,0.583185,-0.06056,0.718308,0.605784,-0.063235,0.709145,0.635095,-0.062189
Two,0.708351,0.798971,0.0,0.659645,0.758405,-0.020101,0.634829,0.689421,-0.033029,0.649556,0.625193,-0.047695,0.67935,0.58213,-0.061465,0.64733,0.59302,-0.015302,0.629255,0.507,-0.03402,0.620534,0.45601,-0.046946,0.616549,0.413218,-0.056362,0.683216,0.586072,-0.021562,0.682775,0.484856,-0.040748,0.682019,0.426819,-0.055684,0.686575,0.383594,-0.065799,0.716276,0.601625,-0.030659,0.721613,0.522068,-0.057263,0.701564,0.558826,-0.063959,0.691134,0.600016,-0.063343,0.745841,0.633124,-0.041443,0.739534,0.598702,-0.06315,0.72531,0.622845,-0.065147,0.719862,0.650883,-0.062964
Two,0.721012,0.731207,1e-06,0.670867,0.690862,-0.025,0.6478,0.6198,-0.038932,0.667881,0.550634,-0.053979,0.698661,0.505445,-0.067753,0.654386,0.513596,-0.0168,0.638778,0.422467,-0.03758,0.630654,0.366652,-0.053361,0.626185,0.319824,-0.065399,0.693714,0.504456,-0.021709,0.694572,0.399436,-0.042967,0.696475,0.33834,-0.060861,0.70146,0.289299,-0.073904,0.728889,0.520429,-0.03017,0.741394,0.438371,-0.058958,0.725582,0.479663,-0.066329,0.714441,0.522683,-0.066309,0.760691,0.553376,-0.041004,0.762177,0.51146,-0.064605,0.747592,0.537463,-0.067673,0.736646,0.567528,-0.066574
Two,0.721437,0.738486,1e-06,0.671451,0.6984,-0.02528,0.648147,0.625893,-0.039874,0.668416,0.557041,-0.055338,0.699025,0.509822,-0.069383,0.655474,0.516948,-0.018317,0.639024,0.425012,-0.038799,0.631494,0.369661,-0.054093,0.628088,0.323617,-0.065816,0.695518,0.507711,-0.023138,0.696098,0.401877,-0.043968,0.699755,0.340204,-0.061502,0.70703,0.291212,-0.07443,0.731294,0.524486,-0.031416,0.743448,0.443012,-0.059483,0.726008,0.485381,-0.066652,0.713406,0.529078,-0.066901,0.763809,0.55835,-0.042056,0.764272,0.517835,-0.065627,0.750076,0.545164,-0.068616,0.739509,0.575666,-0.067585
Two,0.725705,0.735744,1e-06,0.674241,0.696543,-0.024074,0.650375,0.625227,-0.038723,0.667152,0.557769,-0.054632,0.694977,0.513044,-0.069179,0.659759,0.514075,-0.019148,0.64343,0.42275,-0.039682,0.634744,0.367858,-0.055009,0.63039,0.321483,-0.06697,0.699696,0.506466,-0.025131,0.701842,0.398546,-0.046328,0.704758,0.335786,-0.064517,0.712151,0.286243,-0.078087,0.735034,0.524638,-0.034237,0.742666,0.444087,-0.060802,0.723428,0.48123,-0.067399,0.711705,0.519504,-0.067965,0.766521,0.559038,-0.045787,0.763018,0.520529,-0.067231,0.746943,0.543037,-0.069457,0.736865,0.568703,-0.068484
Two,0.731284,0.74091,0.0,0.723044,0.655745,0.065657,0.705237,0.585542,0.081403,0.676336,0.543946,0.079947,0.650026,0.5251,0.077892,0.719655,0.521255,0.055849,0.698326,0.45005,0.056834,0.694092,0.400398,0.050406,0.691297,0.358189,0.042195,0.709975,0.526634,0.01722,0.676993,0.43332,0.016123,0.666742,0.370934,0.006401,0.662561,0.319016,-0.005738,0.689663,0.547597,-0.015724,0.624638,0.492076,0.002561,0.626402,0.539417,0.023854,0.641908,0.562694,0.03104,0.669658,0.572363,-0.046167,0.615853,0.547653,-0.024025,0.623838,0.583381,-0.003676,0.639967,0.599618,0.00589
Two,0.724107,0.719909,0.0,0.742353,0.630468,0.089044,0.731909,0.574488,0.121572,0.710538,0.525854,0.139869,0.688757,0.503217,0.159684,0.730641,0.511116,0.058962,0.719226,0.426039,0.06895,0.716584,0.3729,0.070948,0.715155,0.329495,0.070358,0.700582,0.516246,0.028688,0.675992,0.41867,0.026853,0.663247,0.354685,0.022627,0.655967,0.313031,0.017759,0.664657,0.536996,0.011058,0.635778,0.487317,0.052305,0.642838,0.509362,0.09469,0.653459,0.529902,0.115958,0.636177,0.565119,-0.00213,0.617247,0.534304,0.050367,0.628092,0.554852,0.090694,0.635956,0.572578,0.115518
Two,0.718916,0.710681,0.0,0.74521,0.621606,0.077689,0.733366,0.560718,0.104593,0.709697,0.516615,0.12101,0.686404,0.493384,0.138267,0.730763,0.49807,0.038516,0.725053,0.407799,0.051088,0.723552,0.352998,0.053635,0.721353,0.311557,0.053116,0.694521,0.508091,0.01733,0.673242,0.4066,0.026666,0.662304,0.344318,0.026916,0.653865,0.303142,0.022071,0.656958,0.530367,0.008936,0.639755,0.47735,0.061981,0.65253,0.501497,0.101284,0.66248,0.52521,0.115991,0.62763,0.555183,0.004226,0.623503,0.527528,0.064305,0.637209,0.548736,0.101816,0.645137,0.568107,0.121676
Two,0.713257,0.71503,0.0,0.7461,0.624812,0.067326,0.735064,0.564065,0.092322,0.711181,0.514658,0.107644,0.687859,0.493789,0.124254,0.730247,0.503554,0.0345,0.724848,0.406211,0.040211,0.722753,0.347879,0.041306,0.720376,0.30477,0.041692,0.691579,0.509722,0.014949,0.672457,0.400338,0.013038,0.661681,0.333771,0.009298,0.65277,0.292777,0.005538,0.652721,0.528958,0.006599,0.637353,0.473014,0.043438,0.650017,0.494788,0.07678,0.659533,0.518547,0.093481,0.62305,0.555786,0.001649,0.618691,0.522664,0.050604,0.632008,0.544134,0.085766,0.639907,0.566092,0.107665
Two,0.712079,0.719185,0.0,0.744083,0.628026,0.078028,0.732948,0.564652,0.105292,0.709847,0.514883,0.122474,0.686817,0.489235,0.141147,0.731194,0.49999,0.033799,0.727765,0.403049,0.04154,0.727304,0.344175,0.040188,0.725977,0.298332,0.036569,0.693825,0.508475,0.012525,0.670966,0.399325,0.011916,0.660397,0.331975,0.00501,0.652049,0.286663,-0.004434,0.653696,0.529726,0.005224,0.637297,0.472655,0.052659,0.650407,0.497206,0.091985,0.660545,0.521593,0.107695,0.621856,0.555086,0.00176,0.617576,0.52365,0.05938,0.632176,0.546998,0.097889,0.64022,0.567651,0.119072
Two,0.711766,0.719714,0.0,0.743878,0.62815,0.076512,0.732607,0.565218,0.103238,0.708745,0.515426,0.119961,0.685338,0.490352,0.138199,0.729697,0.500865,0.032753,0.727007,0.401796,0.03957,0.726166,0.341592,0.038599,0.724203,0.29531,0.035763,0.69172,0.509032,0.011976,0.668571,0.397934,0.010059,0.657701,0.33018,0.003929,0.649053,0.28529,-0.004089,0.651742,0.529809,0.004911,0.635528,0.472738,0.050539,0.648277,0.496811,0.090273,0.658059,0.521115,0.107367,0.620026,0.555326,0.001598,0.615274,0.522711,0.058687,0.629147,0.545797,0.098076,0.637062,0.567184,0.120531
Two,0.709314,0.722287,0.0,0.740568,0.627624,0.079051,0.728797,0.564266,0.105955,0.705509,0.515282,0.122555,0.681578,0.489209,0.140625,0.726316,0.499968,0.033356,0.723084,0.40143,0.041191,0.722316,0.341126,0.039843,0.720186,0.293867,0.036065,0.689025,0.509148,0.011892,0.664677,0.398386,0.010221,0.653467,0.33018,0.003337,0.64468,0.284152,-0.005898,0.648773,0.531166,0.004812,0.632574,0.472372,0.052852,0.645279,0.496426,0.094328,0.654991,0.520922,0.111508,0.616917,0.556879,0.001629,0.612347,0.522729,0.060519,0.62666,0.545542,0.101085,0.634824,0.566647,0.123797
Two,0.712512,0.723673,0.0,0.744205,0.630333,0.071357,0.732228,0.564628,0.098111,0.707218,0.513456,0.114677,0.683291,0.491799,0.132358,0.728737,0.500181,0.038436,0.722888,0.397269,0.046177,0.720941,0.336116,0.046525,0.718837,0.289408,0.04537,0.690097,0.508525,0.017998,0.664461,0.396556,0.018677,0.652335,0.328809,0.014282,0.643163,0.284568,0.008662,0.650281,0.530532,0.009387,0.636062,0.480998,0.051165,0.649163,0.504405,0.085177,0.65854,0.527696,0.100626,0.618358,0.55939,0.004249,0.613908,0.525627,0.056587,0.62706,0.54931,0.092541,0.635496,0.572513,0.113934
